Id,SalePrice
2736,145132.50243099307
2737,123294.54581987747
2738,125234.72038546501
2739,159783.99474121624
2740,137867.9750394453
2741,152437.01029983652
2742,160251.46154782493
2743,152547.57585286032
2744,157278.33961947833
2745,134094.85520813384
2746,136657.6235619236
2747,137648.7896603303
2748,126339.60664328535
2749,127454.92511290744
2750,140671.07778715028
2751,133362.23856603194
2752,167672.03922577968
2753,147405.9827017845
2754,207315.39307292586
2755,133447.12130031135
2756,92641.58881923564
2757,75945.95117111514
2758,92180.44573086011
2759,154114.35044084353
2760,114956.87238788605
2761,149881.5365732019
2762,144703.23434189567
2763,198697.8088050451
2764,132008.86037913547
2765,280776.05051475053
2766,127698.20447783891
2767,92673.36548207
2768,127329.29507624835
2769,126769.6555840267
2770,134288.24281551607
2771,108000.5519982734
2772,114914.48674539772
2773,159292.08922758087
2774,141839.55774745703
2775,122069.23866229289
2776,141279.64924911206
2777,137799.55680963892
2778,117699.79258764237
2779,117800.61255154145
2780,87979.16766894265
2781,93401.12039558604
2782,96536.8200981161
2783,99208.94007580631
2784,123927.01518389265
2785,135603.6033743364
2786,71954.03156037495
2787,123046.02388495857
2788,76355.75288812914
2789,170821.5426219299
2790,101837.25348620812
2791,109752.80212941756
2792,57768.96911724473
2793,159197.09301797813
2794,103960.39051423552
2795,114624.98117923278
2796,94158.96312221208
2797,184907.6912895545
2798,95692.18083897255
2799,115143.484226931
2800,65079.50354097283
2801,110495.52404951376
2802,131829.23532613
2803,163183.25858035847
2804,123538.57960741219
2805,87829.66513777006
2806,84956.09030812686
2807,165194.9507881342
2808,161032.60044852327
2809,134696.2310847802
2810,131392.6628255878
2811,167251.61671920243
2812,153854.2881597616
2813,159137.8925713558
2814,154213.47125285078
2815,112096.60419171408
2816,238809.5109397781
2817,159156.93232980568
2818,132409.52948556165
2819,152685.50818292637
2820,135346.82852347882
2821,113549.63184005294
2822,172838.42131164166
2823,256308.7676220198
2824,191132.2744095607
2825,132602.66411986048
2826,133180.6999905283
2827,132768.9970561671
2828,205237.65948315748
2829,216717.05916023528
2830,230091.33290708822
2831,164578.8100260701
2832,246773.04620941318
2833,307162.1586389612
2834,219151.80866261476
2835,215058.6184971078
2836,192590.49350600605
2837,162903.90230274393
2838,152083.95924686204
2839,175392.95089901847
2840,201240.4192486417
2841,205069.4486802183
2842,231619.54750490302
2843,149093.64300702416
2844,163505.1474415765
2845,121649.03827339917
2846,205355.12413504286
2847,207685.7323174439
2848,215484.84240013637
2849,205921.9935127414
2850,289751.4702365484
2851,205819.99587177078
2852,237526.0176968148
2853,240615.88334469692
2854,143481.55167102654
2855,212021.79608350524
2856,202251.71451916304
2857,193193.93507254613
2858,201553.01379491252
2859,131397.26125678897
2860,123714.52626336414
2861,117556.69657007475
2862,195249.4146052759
2863,124440.17328034341
2864,257538.87723667425
2865,144277.25425220325
2866,131135.92696472618
2867,106895.05272527522
2868,93917.53941157584
2869,112157.3349280386
2870,132195.12648687323
2871,92557.24245742979
2872,57602.247727598915
2873,100345.62254509122
2874,136484.74990828216
2875,113191.70442142464
2876,163941.432817092
2877,129238.33472801476
2878,163379.0310554938
2879,129534.35637284834
2880,89609.00403984546
2881,148428.56509816254
2882,174726.89827652974
2883,197445.54882453269
2884,205133.2947861145
2885,195163.14566189112
2886,216596.94636906072
2887,85650.92902392558
2888,139085.29901808372
2889,57367.84037737889
2890,78321.372536322
2891,136959.8167280989
2892,68648.01259545436
2893,87422.86912975342
2894,68287.04988325981
2895,324646.1474188844
2896,271161.06299892464
2897,205540.22113142445
2898,143887.5740542263
2899,220864.57557116073
2900,162967.77593455932
2901,177926.40283082152
2902,184478.8190691445
2903,348757.04252207675
2904,353361.58298931865
2905,89344.86213985889
2906,199977.52804145782
2907,110344.69028749128
2908,129295.34612879672
2909,140524.81778760313
2910,77120.84170874763
2911,82777.6069607439
2912,153774.5138177703
2913,85285.58108477277
2914,79272.35760962647
2915,79310.89130375054
2916,79848.42877909918
2917,158823.6272311398
2918,115155.80597674585
2919,232918.10595189806
